SN,Severity,Equipment,Equipment ID,Alarm Name,Generation Time,End Time,Fault Code,
2834,Critical,Multi-Func Sensor2,0x5302,Smoke alarm,2025-10-09 09:38:38,2025-10-09 09:38:39,0
2833,Critical,ECC800_FM01,0x0001,DEF System Anti-Incendie DI alarm,2025-09-22 12:26:56,2025-09-22 12:32:46,0
2832,Critical,ECC800_FM01,0x0001,DEF System Anti-Incendie DI alarm,2025-09-22 11:56:12,2025-09-22 12:01:33,0
2828,Critical,Multi-Func Sensor2,0x5302,Smoke alarm,2025-07-22 11:21:53,2025-07-22 11:21:54,0
2827,Critical,Multi-Func Sensor1,0x5301,Smoke alarm,2025-07-08 09:55:58,2025-07-08 09:56:00,0
2826,Critical,Multi-Func Sensor1,0x5301,Smoke alarm,2025-07-07 13:15:41,2025-07-07 13:15:42,0
2825,Critical,Multi-Func Sensor2,0x5302,Smoke alarm,2025-07-02 09:29:34,2025-07-02 09:29:35,0
2804,Critical,ECC800_FM01,0x0001,DEF System Anti-Incendie DI alarm,2025-04-10 13:59:07,2025-04-10 14:06:11,0
2803,Critical,ECC800_FM01,0x0001,DEF System Anti-Incendie DI alarm,2025-04-10 13:24:04,2025-04-10 13:28:33,0
2802,Critical,ECC800_FM01,0x0001,DEF System Anti-Incendie DI alarm,2025-04-10 13:11:03,2025-04-10 13:12:24,0
2801,Critical,ECC800_FM01,0x0001,DEF System Anti-Incendie DI alarm,2025-04-10 13:09:14,2025-04-10 13:10:24,0
2800,Critical,ECC800_FM01,0x0001,DEF System Anti-Incendie DI alarm,2025-04-10 13:01:22,2025-04-10 13:04:21,0
2799,Critical,ECC800_FM01,0x0001,DEF System Anti-Incendie DI alarm,2025-04-10 12:56:54,2025-04-10 12:58:50,0
2798,Critical,ECC800_FM01,0x0001,DEF System Anti-Incendie DI alarm,2025-04-10 12:54:31,2025-04-10 12:56:10,0
2797,Critical,ECC800_FM01,0x0001,DEF System Anti-Incendie DI alarm,2025-04-10 12:51:00,2025-04-10 12:54:04,0
2796,Critical,ECC800_FM01,0x0001,DEF System Anti-Incendie DI alarm,2025-04-10 12:47:24,2025-04-10 12:47:26,0
2795,Critical,ECC800_FM01,0x0001,DEF System Anti-Incendie DI alarm,2025-04-10 10:42:36,2025-04-10 10:43:07,0
2794,Critical,ECC800_FM01,0x0001,DEF System Anti-Incendie DI alarm,2025-04-10 10:41:44,2025-04-10 10:41:52,0
2793,Critical,ECC800_FM01,0x0001,DEF System Anti-Incendie DI alarm,2025-04-10 10:29:48,2025-04-10 10:36:57,0
2781,Critical,Multi-Func Sensor1,0x5301,Smoke alarm,2024-11-21 10:53:49,2024-11-21 10:53:50,0
2771,Critical,ECC800_FM01,0x0001,DEF System Anti-Incendie DI alarm,2024-09-02 13:18:03,2024-09-02 13:22:45,0
2770,Critical,ECC800_FM01,0x0001,DEF System Anti-Incendie DI alarm,2024-09-02 13:13:42,2024-09-02 13:15:32,0
2769,Critical,ECC800_FM01,0x0001,DEF System Anti-Incendie DI alarm,2024-09-02 13:10:34,2024-09-02 13:11:50,0
2768,Critical,ECC800_FM01,0x0001,DEF System Anti-Incendie DI alarm,2024-09-02 10:35:55,2024-09-02 10:36:14,0
2767,Critical,ECC800_FM01,0x0001,DEF System Anti-Incendie DI alarm,2024-09-02 10:35:14,2024-09-02 10:35:17,0
2766,Critical,ECC800_FM01,0x0001,DEF System Anti-Incendie DI alarm,2024-09-02 10:33:08,2024-09-02 10:33:10,0
2765,Critical,ECC800_FM01,0x0001,DEF System Anti-Incendie DI alarm,2024-09-02 10:32:28,2024-09-02 10:32:30,0
2764,Critical,ECC800_FM01,0x0001,DEF System Anti-Incendie DI alarm,2024-09-02 10:31:06,2024-09-02 10:31:09,0
2763,Critical,ECC800_FM01,0x0001,DEF System Anti-Incendie DI alarm,2024-09-02 10:15:52,2024-09-02 10:15:54,0
2762,Critical,ECC800_FM01,0x0001,DEF System Anti-Incendie DI alarm,2024-09-02 10:13:13,2024-09-02 10:13:16,0
2761,Critical,ECC800_FM01,0x0001,DEF System Anti-Incendie DI alarm,2024-09-02 10:11:02,2024-09-02 10:11:04,0
2760,Critical,ECC800_FM01,0x0001,DEF System Anti-Incendie DI alarm,2024-09-02 10:04:13,2024-09-02 10:04:15,0
2759,Critical,ECC800_FM01,0x0001,DEF System Anti-Incendie DI alarm,2024-09-02 10:02:53,2024-09-02 10:02:55,0
2758,Critical,ECC800_FM01,0x0001,DEF System Anti-Incendie DI alarm,2024-09-02 09:54:17,2024-09-02 09:54:19,0
2757,Critical,ECC800_FM01,0x0001,DEF System Anti-Incendie DI alarm,2024-09-02 09:52:46,2024-09-02 09:52:48,0
2756,Critical,ECC800_FM01,0x0001,DEF System Anti-Incendie DI alarm,2024-09-02 09:50:06,2024-09-02 09:50:09,0
2755,Critical,ECC800_FM01,0x0001,DEF System Anti-Incendie DI alarm,2024-09-02 09:45:43,2024-09-02 09:45:46,0
2754,Critical,ECC800_FM01,0x0001,DEF System Anti-Incendie DI alarm,2024-09-02 09:44:23,2024-09-02 09:44:26,0
